name;suspiciousness_value
com.google.javascript.rhino.jstype$ObjectType#isUnknownType():575;0.4472135954999579
com.google.javascript.rhino.jstype$ObjectType#isUnknownType():576;0.4472135954999579
com.google.javascript.jscomp$TypeCheck#checkInterfaceConflictProperties(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,java.lang.String,java.util.HashMap,java.util.HashMap,com.google.javascript.rhino.jstype.ObjectType):1570;0.24253562503633297
com.google.javascript.jscomp$TypeCheck#checkInterfaceConflictProperties(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node,java.lang.String,java.util.HashMap,java.util.HashMap,com.google.javascript.rhino.jstype.ObjectType):1574;0.24253562503633297
com.google.javascript.jscomp$TypeCheck#visitFunction(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node):1658;0.24253562503633297
com.google.javascript.jscomp$TypeCheck#visitFunction(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node):1660;0.24253562503633297
com.google.javascript.jscomp$TypeCheck#visitFunction(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node):1662;0.24253562503633297
com.google.javascript.jscomp$TypeCheck#visitFunction(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node):1663;0.24253562503633297
com.google.javascript.jscomp$TypeCheck#visitFunction(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node):1664;0.24253562503633297
com.google.javascript.rhino$JSTypeExpression#equals(java.lang.Object):107;0.1796053020267749
com.google.javascript.jscomp$TypeCheck#visitFunction(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node):1647;0.15617376188860607
com.google.javascript.jscomp$TypeCheck#visitFunction(com.google.javascript.jscomp.NodeTraversal,com.google.javascript.rhino.Node):1653;0.15617376188860607
com.google.javascript.jscomp$FunctionTypeBuilder#inferInheritance(com.google.javascript.rhino.JSDocInfo):360;0.15249857033260467
com.google.javascript.jscomp$FunctionTypeBuilder#inferInheritance(com.google.javascript.rhino.JSDocInfo):361;0.15249857033260467
com.google.javascript.jscomp$FunctionTypeBuilder#inferInheritance(com.google.javascript.rhino.JSDocInfo):363;0.15249857033260467
com.google.javascript.jscomp$FunctionTypeBuilder#inferInheritance(com.google.javascript.rhino.JSDocInfo):365;0.15249857033260467
com.google.javascript.rhino.jstype$NamedType#setValidator(com.google.common.base.Predicate):377;0.15249857033260467
com.google.javascript.rhino.jstype$NamedType#setValidator(com.google.common.base.Predicate):380;0.15249857033260467
com.google.javascript.rhino.jstype$NamedType#setValidator(com.google.common.base.Predicate):381;0.15249857033260467
com.google.javascript.rhino.jstype$NamedType#handleUnresolvedType(com.google.javascript.rhino.ErrorReporter,boolean):345;0.14907119849998599
com.google.javascript.rhino.jstype$ObjectType#isUnknownType():574;0.14744195615489714
com.google.javascript.jscomp.parsing$JsDocInfoParser#checkExtendedTypes(java.util.List):997;0.14744195615489714
com.google.javascript.rhino$JSDocInfoBuilder#recordExtendedInterface(com.google.javascript.rhino.JSTypeExpression):987;0.14744195615489714
com.google.javascript.rhino$JSDocInfoBuilder#recordExtendedInterface(com.google.javascript.rhino.JSTypeExpression):988;0.14744195615489714
com.google.javascript.rhino$JSDocInfoBuilder#recordExtendedInterface(com.google.javascript.rhino.JSTypeExpression):989;0.14744195615489714
com.google.javascript.rhino$JSDocInfo#addExtendedInterface(com.google.javascript.rhino.JSTypeExpression):1306;0.14744195615489714
com.google.javascript.rhino$JSDocInfo#addExtendedInterface(com.google.javascript.rhino.JSTypeExpression):1307;0.14744195615489714
com.google.javascript.rhino$JSDocInfo#addExtendedInterface(com.google.javascript.rhino.JSTypeExpression):1308;0.14744195615489714
com.google.javascript.rhino$JSDocInfo#addExtendedInterface(com.google.javascript.rhino.JSTypeExpression):1310;0.14744195615489714
com.google.javascript.rhino$JSDocInfo#addExtendedInterface(com.google.javascript.rhino.JSTypeExpression):1313;0.14744195615489714
com.google.javascript.rhino$JSDocInfo#addExtendedInterface(com.google.javascript.rhino.JSTypeExpression):1314;0.14744195615489714
com.google.javascript.rhino$JSDocInfo#getExtendedInterfaces():1327;0.14744195615489714
com.google.javascript.rhino.jstype$FunctionType#setPrototypeNoCheck(com.google.javascript.rhino.jstype.ObjectType,com.google.javascript.rhino.Node):463;0.14744195615489714
